r,q,η
[0.562937587096708 0.6594694923661172 0.0653090733811964 1.1588901730658283 0.9115847054815981 0.2826155384508805 0.12940880176961847 0.6433418080065592 0.7083668220519255 0.2511236071774852 0.712232430586581 0.6804780125926164 0.5550244512930788; 0.7833766277074554 1.3408074331360211 7.572964111150883 0.20010118991316847 0.3287590031618177 0.9655123067268772 0.6142008786139018 1.832875978305589 1.0995680180873648 0.47099893241910235 0.8239053505307514 0.9303429293424272 0.7422720814814561],"[6.1586603599885974e-6, 0.08454585320314704, 0.002033399348904833, 0.2790004365405407, 0.001292821940862253]",0.866407767016734
[0.5413598598224642 0.7277450822494067 0.10836153667392809 1.1045660802301114 0.8969672161189736 0.33715764781247176 0.2648248443091595 0.8958654461301718 0.7502882253000428 0.16545135569798156 0.7094455907507388 0.6389312733743642 0.5527655605252924; 0.6667164599302718 1.4966399704208109 5.746812844591379 0.20229586565849453 0.4189751752466939 0.9480382804443256 0.5447161543061495 1.6046759908854646 1.0967993299798784 0.9861985665980355 0.8029021045380333 0.9843543677313371 0.6855627967922324],"[1.4732705982689533e-6, 0.05999918822279089, 0.00038332873051753833, 0.2774213089455465, 0.0009754797745749633]",0.8687594279635896
[0.38544624631712676 0.7133251842276376 0.06539364693736623 1.1043896313503692 0.9367511442988337 0.3208607019034611 0.1327906838118842 0.8661630528485471 0.6822785461793229 0.21644224885119184 0.723436117320265 0.7474747706624018 0.5049955426059473; 1.37285778784407 1.5194414289703897 6.492609397774834 0.19583859716086946 0.40225574646783635 0.9568411560735077 0.6279097149996387 1.673323007825095 1.0905286255607378 0.7009264163910048 0.7883623171413142 0.9361737221622976 0.6513663017422676],"[0.0003088600296339618, 0.05797235376095778, 0.002813399532876421, 0.26319521527475703, 0.0004756595982708207]",0.8694363397927326
[0.48166545401373406 0.6940923781487551 0.04106730844539156 1.1404803198083489 0.9911045961613514 0.32340120217813584 0.12825654330945566 0.9482902332049414 0.6750164068758107 0.19082127390874923 0.696406862375675 0.7297143068290048 0.528746260708809; 1.3175963860851863 1.5447771266438222 6.95453623179424 0.19276241460448482 0.3726179948238187 0.9502232632093259 0.6579630464656314 1.7163200567316736 1.1042889472324198 0.843460724464977 0.8362696470342537 0.9593071234155844 0.638706453844529],"[0.0007358190620226092, 0.05935697684985294, 0.0007502782564550516, 0.26557558895681194, 0.000716208980762159]",0.8641017036145798
[0.5210207065382954 0.6829642411216321 0.1150955105202793 1.1092582743560522 0.942702541083041 0.32755625086408335 0.20209023291014322 0.7304937217606912 0.7575756823810067 0.08876727096113085 0.7083049638159893 0.6576158820158514 0.5815699238291586; 0.8611379670848928 1.3248698244712576 7.637424341448488 0.21924646580016818 0.3793829999047556 1.0104737557379222 0.6122696077624112 1.676777667445052 1.0891598555400552 0.8031205967391237 0.7651775036541825 0.9583296865048364 0.7418702121274747],"[0.0005303743827818775, 0.07305938517946091, 0.0009036760067889023, 0.26910487658225213, 0.0001498942908214633]",0.8613997851179176
[0.25719530166261106 0.6446462826336814 0.06748388025804403 1.172034384757181 0.861859081866016 0.30383323526232753 0.13615387532932788 0.6915015877113562 0.7068639278751067 0.13768250182860903 0.7159726057697708 0.6572022966341291 0.5239829461554253; 2.0440414632189583 1.3853303943460522 7.579683401521527 0.186274131973314 0.35685728157302765 0.9385142027355492 0.5019279331384168 1.7295593246368617 1.1269314966832342 1.0219036615513142 0.8192525518090976 0.9443500733481639 0.7001570367442003],"[0.0008474648686460166, 0.07994128538239333, 0.001052900296807418, 0.2870986017035466, 0.0005362141793650418]",0.8613248059708728
[0.23286821911233202 0.6350765442230596 0.05843276918010144 1.1801002210364915 0.8431771610682877 0.3012424024321164 0.13417894656377902 0.6851200898068295 0.7063274630974126 0.14299310580391258 0.7226223750771661 0.6613844153422604 0.5222208996644316; 2.104919301225065 1.3743391940135798 8.03806210268048 0.18290415477700236 0.3467774112808498 0.9513180447160319 0.5080865160512512 1.7376308818317863 1.1303786125592945 0.9714934767966403 0.8325236306024462 0.9330838275787676 0.7024011605914177],"[0.0007959756207023942, 0.06937909232842451, 0.0012508387234614897, 0.2900213332893926, 0.0005701133809891444]",0.8617933094920334
[0.25628273061081625 0.6307892837749967 0.0495931918640126 1.1830176537514965 0.8135048530612531 0.3027212695565894 0.13854611883429288 0.7145676690549425 0.7005297762620135 0.1522774591985188 0.7197171314659736 0.6633475292906615 0.5111334215633647; 2.7463560150897597 1.3918857331073244 8.52100685012601 0.1831517745345062 0.36070658165192215 0.9514763428016505 0.5368258589325943 1.71602669430137 1.1144319145946069 0.8713000507981925 0.8065583312561353 0.9768888177014692 0.6916935937651956],"[0.0012966642420655927, 0.07579766214323894, 0.0009736499528723426, 0.2893636582399928, 0.0007105772176719971]",0.8626937080271739
[0.3027032020024251 0.6798239822681945 0.03195742024886565 1.1771518024414718 0.7978352684470524 0.29560046337678725 0.1482358365994155 0.9158320323528925 0.7598928328466411 0.12269114185939434 0.7602218437152329 0.6502898149872886 0.5067889533461827; 1.978068413244557 1.381170007720111 9.056419639075433 0.21461788106708812 0.3530416034528998 0.9322304488320983 0.6934965433507777 1.7859560569963622 1.104492326247104 1.1301205305422364 0.7455311643434095 0.9292122674248697 0.7070618903937149],"[0.001049698204697074, 0.044769862769705966, 0.0026779304716717063, 0.2859600633301852, 0.0006702116443148857]",0.8571564319806373
[0.7565701923755893 0.7320863069029178 0.12119596016210324 1.093691673129929 0.9066091388474954 0.30181521932248395 0.20630628004891988 0.8502770857160961 0.6749586942388986 0.19336957618789422 0.648300998619247 0.7264271325002437 0.584310944411354; 0.520531589687634 1.5619927063628771 4.659630188841331 0.20350860532325418 0.42813837339223043 0.9671605174253209 0.5624695336839353 1.6189804680329951 1.061098243701406 0.6094263630857809 0.8191397615982741 0.9655287227469012 0.7185173227486584],"[0.00017206015063163713, 0.052651423097274046, 0.001099618385868103, 0.26475351817722576, 0.0008645433976565412]",0.8801346868581468
[0.8015592767156601 0.7431621938633708 0.057359777362549935 1.1129493391660128 0.9444263611896532 0.3327949456261984 0.1593357527194268 0.9160311171203117 0.7030547784998276 0.13095954257019626 0.6898457307550304 0.6779748528471672 0.5595993183186534; 0.7391394656169781 1.4322709881219677 5.125717885137812 0.19897151878231145 0.4126134245931449 0.9346938013905324 0.6189847280133408 1.7373469296001647 1.1220799076536363 1.1308488807622838 0.7662001777684929 0.930997169729727 0.7492268116101068],"[0.0011575300923973406, 0.05135651573355801, 0.0010701292511962185, 0.27417037450605314, 0.0004833399559277699]",0.8702351679533323
[0.8269087616324045 0.7382615256777001 0.035674792962829216 1.1888747853097117 0.8835044136733341 0.2994540002768247 0.08878877611453903 0.9767976362103785 0.7192464616684439 0.11621466166182033 0.6818869401885638 0.6290484808143829 0.5605907397320757; 1.258417700205018 1.6546028375837547 6.16420201836504 0.21458601780812211 0.3568739247295256 0.9632711084 0.4476879736428825 1.7372538085932945 1.1244374792585357 0.8641914044431614 0.7703430814680315 0.9241022296719221 0.6784231551239335],"[7.034532340032535e-5, 0.0476664369114598, 0.0020322389613782778, 0.27726673438692934, 0.0009848636879082274]",0.8661968822619353
[0.5732877964155763 0.694547284247568 0.08070917721191528 1.174219704253166 0.9124870112685315 0.30290255298757507 0.20896493901899404 0.9749267122774365 0.7147171430245117 0.2096555509365875 0.6516732095662708 0.6456196312683673 0.5498625363878477; 1.63968212525407 1.360885327268768 6.562145947869041 0.2125957086529069 0.37963215238486214 0.9441977072460349 0.48878845243897084 1.703940323126488 1.1477674883078102 0.9457372554393705 0.7711927744851327 0.9513301884235609 0.6591124858532348],"[5.684386365012698e-5, 0.05730379249133668, 0.0007976053351667987, 0.2662423776680737, 0.0006105578705908814]",0.871784173601986
[0.41619110477129084 0.7260403940434278 0.07427249398189989 1.1371221553435833 0.9471571064327173 0.3142058460908007 0.17720449219561857 1.115120116279159 0.7117182417576327 0.22073433353605576 0.7055619298322803 0.6820844726501865 0.5322476448671498; 0.6545965489021686 1.5743085400664678 5.323985967699375 0.21628847827290243 0.4495644231596551 0.9532689035084467 0.5986628453424059 1.759867968238948 1.0102544733565477 0.7357826315990372 0.8010538473126443 0.9361253280838795 0.7528611753399325],"[1.305375957693858e-5, 0.025334655388707362, 0.0002628006316899393, 0.28546088703610406, 0.00022017424281090347]",0.8638413388584871
[0.6625953697421798 0.7363013201142393 0.05747488503693519 1.139933122258187 0.7975185689318516 0.3376161116281799 0.19279532362553248 0.898420327402514 0.6812097371534236 0.16321977144657668 0.6844438791717087 0.7548429332327163 0.535408281605622; 1.3832559841311196 1.5318027135838261 7.271362665177627 0.20320724804806523 0.4268622543625499 0.9692118199014328 0.5538158156242159 1.6511290017186275 1.0383789337618212 0.9100816274041699 0.7905520681088116 0.930302925617867 0.680649699383857],"[9.759189023152029e-6, 0.047163332368975644, 0.0039227013458393864, 0.2871950774096767, 0.00013329442994848583]",0.8755314038831509
[0.3056398390326197 0.686345226827158 0.08076527704692665 1.1154808946129569 1.033302308669968 0.3046617581078313 0.14778764324262253 0.8425113051147286 0.7091642433925789 0.18005488155631352 0.7012765124398043 0.69065199312359 0.5571130751505426; 1.1877019872418462 1.3824677145111417 5.897610404319508 0.22241603288684222 0.5279783429349895 0.9369978737954696 0.5798228636597096 1.706145904541401 1.0853752850270486 0.756769506752869 0.7488765583275612 0.9866132213428238 0.6996740561110237],"[5.025410867504114e-6, 0.06364524428321737, 0.00014451111534577622, 0.2690781272929572, 0.0002602049719421142]",0.8559133726154283
[0.4178071863387532 0.6780334554228288 0.051309495716113464 1.104362701131699 0.8790629359928619 0.32060458396572733 0.1426504862182155 0.9487368620461613 0.7586797864016848 0.10737769929716465 0.7645144668953234 0.674457586815391 0.526200132804201; 1.2498537352956411 1.4636067682254712 7.095627464038819 0.2102033817586308 0.5027781276859312 0.9446535410000634 0.4981844393202816 1.7019864622249152 1.081565418224533 0.6228655890514612 0.8421103399302033 0.9468432847590442 0.6962312317290328],"[0.0002692906551610095, 0.05403046490368733, 0.00480437468958438, 0.2759539730576026, 0.0005800467281405731]",0.8679755835506379
[0.5081328507173474 0.7444319249970617 0.025087145294792047 1.1204451060872995 0.8528712585944348 0.28710786967428803 0.23430436781953243 0.9666385522557625 0.7147595316346061 0.1612412184126912 0.6672042432441598 0.7155654278440113 0.5516558278053927; 0.9672284734226526 1.566730107145803 5.774461103620499 0.22042736387956097 0.3210916692067409 0.9516605768895259 0.7260723185756941 1.5743065729814194 1.035573731225549 0.7308305222470834 0.7488238739318713 0.9705895191985388 0.7050003923900046],"[0.0006898017394898429, 0.042398671279963926, 0.0023345077378306165, 0.2671932436917201, 0.0007377115014287162]",0.874998168596901
[0.3389670771630526 0.7323648815317776 0.03541585055181492 1.1480516471393192 0.8828559676422287 0.31641300143182766 0.1251340871229847 0.7106239576812218 0.6837111474185689 0.18800642484204327 0.750567396649485 0.668285696706717 0.5781944976217581; 0.9768969780806794 1.5489914523487798 6.347466938279816 0.19613765791287743 0.3047564984847028 0.9102403385187126 0.7834071274467256 1.577048360656304 1.0728526160594645 1.071596904977536 0.818451156987981 0.9146029952010264 0.6454863207393798],"[0.0001851672411079345, 0.08446235937642588, 0.0002730830284617219, 0.2836881995834827, 0.0004052099100428192]",0.8669453375445173
[0.5234846968396087 0.7101617909887907 0.08166152655360029 1.154468638103205 0.9353196830854283 0.2864375414796735 0.206631191498375 1.2609388448216716 0.7373138917340345 0.060186398794918945 0.6724482750226348 0.7149180889535871 0.5304253405693615; 0.5279491980686007 1.4531168768552418 5.536724657235577 0.21345274393462674 0.5310873507252618 0.9823130310068826 0.4436568160593151 1.7853308595869732 1.1140092369031336 0.7605020847104687 0.7471968057694867 0.9926955057367974 0.7421858104283694],"[0.0004275198284947061, 0.02429912174250325, 0.0009332598620836377, 0.2907751772616934, 0.0010159086317930437]",0.8677262193397727
[0.3642559052964387 0.6595234448248991 0.07297584472291409 1.1618445088865288 0.8820574433716195 0.2860488216816594 0.21467394184672087 0.5574427097086048 0.7369821213576355 0.07956575967679051 0.6711158936602775 0.708573949094566 0.5290708042105211; 0.6909497590613568 1.3810053869855936 7.815820729385761 0.20947011644614497 0.4199186035158827 1.0107783209252255 0.6774539668311637 1.6194386656227562 1.09915819973358 0.9534183521662152 0.7128388454455235 0.9145454748158344 0.6714129264807596],"[0.00011032827979418297, 0.08296664478233448, 0.0010487879900713333, 0.2776223519003084, 0.000795656210060893]",0.8645618682402538
[0.34848476167740494 0.730849894798723 0.05932024699446361 1.1162382386552419 0.8130150779646335 0.28952574522064367 0.10213021230226293 1.205359372569671 0.6859983975735747 0.24327887594689793 0.7414936412699379 0.687355826281891 0.5657349823817912; 1.3057095181296172 1.600424223988423 6.067222393390374 0.20776857327134052 0.38688352789054825 0.8492951674205292 0.7660432621238739 1.6486004850795104 1.0606512571929603 0.7678239503272992 0.8247704296934215 0.9709049682941643 0.6799471172489905],"[0.0012504352461264988, 0.03078805179405338, 0.0047712046628521805, 0.2606348473244177, 7.022198873009582e-5]",0.8670490024650981
[0.34885131486740184 0.7155890259413749 0.06375799415146542 1.0972092561874867 0.9419229476749313 0.29380445989354625 0.13833787399180375 0.9909503600005557 0.7087349467058652 0.19075490107119447 0.6757434065756442 0.65878368819135 0.5611258944463399; 1.3302555338574353 1.4920124219680735 6.6097933233925055 0.21078737660689412 0.4004827252725826 0.9048387594542011 0.6456264962377666 1.683493750839521 1.0766736090945064 0.8507568699606924 0.7648422967954203 0.9760284461387467 0.6914967543433821],"[0.0005037140639105787, 0.05158480493835299, 0.0024415466676537883, 0.2541343220406696, 2.846391098017063e-5]",0.8634575988596802
[0.704613776878392 0.7000419370362471 0.07061202467011166 1.0860832341800295 0.8864465112763114 0.2956243180517218 0.1696283039886503 1.0497019038502187 0.7257943262708426 0.1636559906313497 0.6801903695902611 0.6897991134059595 0.52858678688158; 0.6128762035293143 1.409234739342101 5.604664940754876 0.21981771843321593 0.4012490617483671 0.9869412304527698 0.7326546644047184 1.740634915455169 1.0568883003671694 1.040942102314704 0.7311552469232429 0.9470796968995365 0.6908917470164204],"[0.00046997567991555064, 0.04733542430783463, 0.0009410043598591711, 0.2899488049739129, 0.0005970521762952146]",0.8624271458993301
[0.6235692271248621 0.7180427889574263 0.05432025128342082 1.1124348139653746 0.9199415342941779 0.3103752216437395 0.09292199312547673 0.7113398295778892 0.7451499964086217 0.11642801627705265 0.7430033961214801 0.704443763923986 0.5381804051889678; 0.5813787588693968 1.3612746167579748 4.96749981247572 0.21956174722191082 0.3927605129969267 0.9107450339595173 0.5600028812171249 1.7451814304426878 1.1237523657891426 1.0462497564988014 0.756411296403515 0.9355667769306929 0.7132180396499124],"[0.0004396757157033295, 0.0878972005583605, 0.0016775295206858337, 0.26887460216339326, 0.0001946768038952082]",0.8659098803701486
[0.36942205395659344 0.7651904592969985 0.0688650513930712 1.1607720009737157 0.9004399308177788 0.30567740954205963 0.26466688087761253 1.1617690821208213 0.6927512514833172 0.0781932102137581 0.6637812819775261 0.6882055243199885 0.5543065055127505; 1.4372328908062464 1.5248238209545792 7.740716086399051 0.1987090086913401 0.45323244320008044 0.9904352173170358 0.5786651689530778 1.6507982899169509 1.037574350181209 0.626799193471268 0.8142922858085404 0.9798581416728112 0.7097475961654629],"[0.0011657665390804384, 0.027768047612859247, 0.001673339179714588, 0.28174599544536433, 0.00012456848018925146]",0.8746683403721297
[0.51815584576117 0.6974316902767863 0.0510319426822609 1.1096237230876806 0.926364561954165 0.30891392350688435 0.07755126383046132 0.8135846185192217 0.7078343343949515 0.10816225649177003 0.732204764855194 0.6653177466625781 0.5342472499465438; 0.7554737750570504 1.4670934940064708 5.248819695918569 0.23036711040316685 0.3994057548068979 0.9292735642939112 0.6346287825725452 1.7638827470816074 1.1228777393952882 0.7430037128658196 0.7366323285712125 0.8825939702732171 0.6887771217910433],"[0.00038428561318394584, 0.06370626414268098, 0.0005146775415248764, 0.2724932602249409, 0.0007239497074583776]",0.8637983350569334
[0.43121732614889463 0.7228632762992876 0.08752548958991234 1.0952987278360033 0.9011439179618632 0.34796247779226863 0.19857359262715446 0.8944563320883677 0.749195098670943 0.11681412049481245 0.6837518450100281 0.6533839531861463 0.6020577758989909; 0.9850684215509118 1.4621133320598816 6.167907594597947 0.19825059475844892 0.5056775098901098 0.9522339918615831 0.6274015064725438 1.5115114767778008 1.0669366304179224 1.1614674272951329 0.7865713547248909 0.9350798248171867 0.6579440967877856],"[0.00033964029968038597, 0.05713062000201243, 0.0014449600519841675, 0.2733344577532901, 0.001274646236270943]",0.8693833385744527
[0.41657364683311154 0.7560835859665267 0.044899084393923164 1.1641646072955627 0.903191166151818 0.29686423622868574 0.14896728201916046 0.9181975229709938 0.6840627265535045 0.07182192028295503 0.7364617335675084 0.7152230092191886 0.5117491392861375; 0.9372179174553854 1.676403401741911 6.414153631268723 0.2099080044795207 0.3575384799878051 0.9560904812838164 0.6106591088353079 1.7992182342869925 1.1105430530175389 0.598579065276073 0.8120645692833242 0.9588782904201384 0.7123019450251435],"[0.0005487344473528258, 0.05855405936632024, 0.000984256155329833, 0.2779172562539124, 0.0005105359177383767]",0.8685749192660972
[0.7704903430927545 0.7468711226207231 0.07055013223679331 1.1953474924619552 1.0205534720007279 0.2834158893255502 0.12526332491887332 0.9262076980886328 0.663111167359423 0.09235558693128883 0.6502075116211183 0.7019261055102198 0.5222656728378382; 0.6172816139550837 1.5001252303985235 4.851677531236943 0.23082171061185452 0.3804187024238139 0.9581880300455935 0.49085839910075746 1.7865150904382072 1.046874585316677 1.1039937986551287 0.8024727806877378 0.9410148568162697 0.6856987982390745],"[0.0006641847114663046, 0.06909781336298432, 0.0005249132892022936, 0.27173492798562515, 0.00027493950992446347]",0.8744752249973883
[0.3825116456118695 0.6826570071409147 0.08923359990697732 1.101881844297396 0.8395892736349806 0.2933986613917954 0.17045923344389846 0.9293000405917011 0.7235787237160428 0.12434311654312681 0.7215357788865673 0.6902869515869955 0.5746049869184845; 0.8827671100453365 1.4752601014557012 7.983347479932993 0.18085203937732774 0.42572162240169137 0.9048088132674672 0.6320249697031861 1.664992734459853 1.11418372187158 0.710448222144582 0.7383413292173449 0.928423532940513 0.7098235107799011],"[4.576913966380946e-5, 0.05089632018604235, 0.004031000307927208, 0.2822241716676535, 0.0010293198610135663]",0.863868771861998
[0.42369266639092407 0.6792403907093557 0.10350052665647085 1.1071188909183403 0.83079950413311 0.29325255117614535 0.16485368948662504 0.9374798429651855 0.7281973566528328 0.12933109640121515 0.720597157862529 0.6968401342308609 0.5788690999762156; 0.894390051646475 1.428883660028221 7.699841030259368 0.18326259226045394 0.41966373388970934 0.9016975195591915 0.6532125252649897 1.6595569013462486 1.1155207077935607 0.7253298238197079 0.7531815625448537 0.9369477443745914 0.7110073778632517],"[4.938854670018573e-5, 0.04798737649884445, 0.0030061813872846017, 0.2856878828606155, 0.0008664558328606987]",0.8634926041885114
[0.6214137659243253 0.6572507619317308 0.10745373621902674 1.1467603226265524 1.082229501553787 0.2888309586489212 0.2839329124575527 0.9176954289751964 0.7313587967466695 0.14017240342826007 0.6773628055885114 0.7169127412704817 0.5592468274877174; 0.943317521223427 1.3144443712316471 7.3875736205038685 0.20510723232274275 0.40652615051627927 0.9368104554908157 0.4672090104799159 1.7709610296727805 1.0436354236960823 0.8029851111888113 0.806065565157773 0.9722831112488598 0.7522749293537734],"[7.570652189816936e-5, 0.05270748792973391, 0.00019659068568940555, 0.26081841387685417, 0.0004990899055005882]",0.8543627117095989
[0.6313772737970176 0.6693225936667635 0.15225244067132557 1.1711742913114702 1.043580547626321 0.2979682233652004 0.27847908570833335 1.028093886994149 0.7276627206327847 0.14627941177216217 0.6822827868874008 0.7000276558659765 0.5608689575344824; 0.9890188825290082 1.2619157742461917 7.7587967572933705 0.20988603556133215 0.4062510183037312 0.9452911085483474 0.468031993126927 1.7611453259603043 1.0485082449004028 0.7717853984845078 0.7837735990884915 0.9871559556331257 0.7298032067593577],"[4.56897041088802e-5, 0.05146568853458846, 0.00021203019794379004, 0.26218049831279494, 0.0007044523226109816]",0.8511119129494458
[0.32731128143774174 0.683564726447097 0.05549951851188968 1.1536042911573516 0.8603189744276953 0.3076288446410876 0.19538618522150084 0.7441506453705133 0.7280971586403574 0.19210000781081304 0.6973365145901484 0.7025910839037548 0.5516865304591855; 1.061084520208805 1.480683193806466 8.489236080024478 0.23147020463014004 0.47544386647092185 0.9236800811970528 0.6308322178779189 1.664525527529111 1.1074558211936827 0.9261835091751727 0.8211328977844397 0.9764784630547281 0.6747111461968904],"[0.0006896229149758237, 0.08186914249892942, 0.001322663594599503, 0.2745413176207891, 0.0007655189448355233]",0.8518073379340232
[0.5636879031488405 0.6870675440567797 0.07069289606754713 1.1241662254474478 0.9098287730022424 0.3043798784843726 0.13644245548887016 0.998249551289242 0.7147580217155768 0.11759807315810777 0.7141782324827879 0.6850268579783081 0.5259146721313092; 1.0822695462137515 1.3981238355668075 5.929900149897103 0.19767609391926366 0.4330346211244675 0.9509962454964881 0.5796982179154588 1.76873960794032 1.1857609447988606 0.6466412371413854 0.75616413776238 0.9675048793479131 0.6917980809426891],"[0.0005941070593314827, 0.04429650282118666, 0.0017080192246170323, 0.28379077116027207, 0.0006097557319232272]",0.8675839957755436
[0.4216339162912236 0.7323108351770021 0.0707462624627806 1.1303358919344515 0.8541150934754295 0.3059807741570627 0.1521144159101703 0.8472518821981514 0.7369349022850136 0.09224020338222491 0.7072012243580148 0.6773570996553407 0.5518692045263376; 0.9135012535499822 1.348231119883796 5.837477759302461 0.19387122951533586 0.3794940162984878 0.9620028418659109 0.5601902464021655 1.6069583281835391 1.1523327012141813 0.6867545054001716 0.7308069011035586 0.9866508049654938 0.6961399211173032],"[0.001318980700822105, 0.0653544319741756, 0.0028449233121673467, 0.294086675662021, 0.0007316397020020091]",0.8707671709156928
[0.32750978253586605 0.7212522483057873 0.09192755138621188 1.1385112114362848 0.8322874494309672 0.31237029902532504 0.14773821806756898 0.7491432612825912 0.719663462378151 0.09675872960095205 0.6696595036469896 0.6595754762342222 0.5874628613623564; 1.1503399084278167 1.5164828622778188 5.809015858931896 0.22772697595379376 0.3947377851816858 0.9737319823888311 0.6882198614200166 1.542040818780524 1.1491213877276047 0.9752617904752262 0.7337404671766156 0.9276339067178264 0.6702104367669819],"[0.001168239169612967, 0.07091533484979384, 0.0013554980389776134, 0.2800604250926704, 0.0018330294217154864]",0.8773395199376414
[0.5806007549905968 0.7868082179811114 0.09902004625914038 1.1622698263025006 0.859699431350182 0.28875655964185126 0.16198772558853325 0.7554338076061471 0.7464862175895415 0.09589656708619479 0.6810492309222538 0.6756309943501557 0.5812128330677294; 1.662459118320082 1.604866528389782 4.9847090919760335 0.18510888199602019 0.35597136715427047 0.9451856381155289 0.6273697043026774 1.569792938095717 1.0614326749492764 0.9730838792805838 0.8601824972601738 0.9309531686070502 0.6717947266003219],"[0.000528710498047132, 0.06925572101400354, 0.0021673938550645223, 0.27196356885261747, 0.000964884977928122]",0.8683118107834342
[0.2902826199717314 0.7210643100508156 0.06366048902961033 1.1464329432619003 0.8509768096699456 0.30105758165903623 0.12634052453642838 0.9461791793470148 0.6392941764721402 0.06959660016783253 0.6858975534531148 0.6534850262477943 0.574628917053519; 0.9219911800923271 1.6423685163016923 7.9447519990747 0.22317072100854357 0.3552306514958019 0.9698938635092902 0.7332890610263725 1.6875989091564003 1.1539758062495011 0.846756518163248 0.7310092438612744 0.966133057381533 0.7006726342509806],"[0.0011603809786425512, 0.05518199057229117, 0.0014136167661360959, 0.28604794308569903, 0.0015419843361394398]",0.8724241687985235
[0.43385587753834115 0.6796604451953792 0.06983991052734691 1.147491053559071 1.0733777551595138 0.2949901215615742 0.15363838494430382 0.7617855087509328 0.7842748398832008 0.3332518142402901 0.7128596318139654 0.7347186391720022 0.5162126353081612; 0.7820987013146867 1.313376364433723 5.2628640296838425 0.2025537224007206 0.3535877537843536 0.9198350393150864 0.5924045032855081 1.6389821325160308 1.0313318929441735 0.7117940944911398 0.8948790114889832 0.9606365786518581 0.6912817387520237],"[0.00011384720462690167, 0.06314628070082813, 0.0030771445112645237, 0.24906353963295733, 0.00029830773258064365]",0.8650878845371338
[0.6393509312805629 0.6704382759707999 0.09042926445147628 1.1200530075639363 1.0467920141313412 0.2968956448864407 0.15622125136072257 0.8441629452351568 0.7985139286147563 0.2936365172304818 0.6793882524244278 0.7331954857174199 0.5626875044062182; 0.7201822950038412 1.3985268760261553 4.684007142256526 0.2076420909009876 0.3846933187057571 0.9354764415570684 0.758816907782084 1.6481279016815225 1.063638183798934 0.749112439625337 0.7789542476183444 0.9780456006467535 0.6749508951202523],"[0.00013996811446391602, 0.0711448934989066, 0.002598561959154224, 0.24693893795056465, 0.0001561273131617794]",0.8705546353549085
[0.522477224215266 0.7322133695412019 0.07887195159443941 1.1583796856654056 0.8930169937053379 0.30986403945975444 0.13402431921022595 0.9459137480476777 0.6804012763345515 0.10920548564194793 0.6549270710136998 0.7406185357746451 0.5325850787415841; 0.9318989464492542 1.422696552881119 7.193567865062135 0.19574571724226397 0.35630836123356435 0.9779880632129335 0.619301919258417 1.6332575797966622 1.1046701597272468 0.906210639722844 0.7489572141436425 0.9495411685984554 0.673408000504995],"[0.0006824210519833379, 0.04402317383784374, 0.0008093588600460944, 0.2876110332813815, 0.0006104429931482689]",0.8711920516737401
[0.2789009614044981 0.7793728450187546 0.04658955102630157 1.1262015040820161 0.8722906978349826 0.2976245461031143 0.17976740898202254 0.6662171437247748 0.7386271240497606 0.1441245263098541 0.7579944880089591 0.6725349920256196 0.5798954504755489; 1.1789813585922067 1.7106889778389713 4.654815424085079 0.2349232194845422 0.37699836918135604 0.9150431749857153 0.6792005276857438 1.7067168171700073 1.0715842626004752 0.9423101330457578 0.8389452457055708 0.9545912488501606 0.7173645674367901],"[0.0005313336285597167, 0.07100440971743553, 0.0009097424498804395, 0.26374302967081514, 0.0002925724063396982]",0.8739671862293628
[0.3462207333423859 0.6806316353696044 0.022078446783213884 1.1668456004065142 0.9513450439786747 0.2858246166884229 0.2479226638672234 0.7240189689279979 0.6977822572251472 0.17077628991361482 0.698413319404019 0.6767245428231932 0.5890371343674239; 1.1592954478819395 1.2773438165352977 4.930955185235746 0.23415670342186398 0.3653755094007346 0.9526051233058849 0.6933950375838525 1.6004823617222188 1.1717676319529156 0.6225684339358439 0.8442290746286083 0.9478686286574204 0.717911141169457],"[0.0003008068317420548, 0.07617092495202019, 0.0011612523123285478, 0.2729801736011102, 0.0004191923341385618]",0.8629483048021421
[0.5006624288969026 0.6855794766111378 0.12068304253844431 1.1608775843759016 0.8704238759265439 0.2914922587609024 0.14177250363538732 0.9816082464444054 0.6858799567003149 0.15565170698095185 0.7278491928255653 0.6496171835635478 0.577944978181166; 1.1209443478574423 1.508717379866763 8.85580835015818 0.19835778905820955 0.3860062458358636 0.9550863311271109 0.7639911123422098 1.6560534485355718 1.015902036458068 0.8646571520731344 0.8000855354316813 0.9947647533966688 0.6780015354377704],"[0.0011142041807465919, 0.05184620234758447, 0.0007762197583714592, 0.27817984551342767, 0.00011097089853102849]",0.8649209259815742
[0.47089659758949376 0.7447920535968842 0.03813529769300591 1.1176010691994753 1.0297368469405443 0.30214772268828655 0.18102338990118805 0.7572937344433379 0.7402703948030368 0.16937212205044871 0.6853254195975428 0.7473258250119987 0.524119934795847; 0.8949262369107647 1.53770853913726 5.954235775868527 0.2314190258852763 0.4093544538826307 0.9237314260595106 0.44992856456478475 1.7074498369494726 1.1849616206671847 0.6024125055354714 0.812593381528711 0.9392994980624298 0.7106072048419645],"[3.92903663784866e-5, 0.07426153691798475, 0.0003360931923462619, 0.2798172771442949, 0.00013600333296193593]",0.8634244798989827
